time [sec], accel [m/s^2]
2.666110150000000090e+02,-1.086695313453674316e+00
2.666160120000000120e+02,-1.368612766265869141e+00
2.666210019999999759e+02,8.852537274360656738e-01
2.666259959999999865e+02,6.812334656715393066e-01
2.666309979999999769e+02,-5.108547806739807129e-01
2.666359840000000077e+02,-1.427534699440002441e+00
2.666409790000000157e+02,6.521552205085754395e-01
2.666460169999999721e+02,2.199835032224655151e-01
2.666509679999999776e+02,1.579111367464065552e-01
2.666559619999999882e+02,-8.032579421997070312e-01
2.666609569999999962e+02,-6.645728349685668945e-01
2.666659510000000068e+02,1.098788082599639893e-01
2.666709460000000149e+02,6.166434884071350098e-01
2.666759399999999687e+02,-1.852290868759155273e+00
2.666809349999999768e+02,-2.652903795242309570e+00
2.666859299999999848e+02,1.837635874748229980e+00
2.666909239999999954e+02,2.300719976425170898e+00
2.666959180000000060e+02,-2.557065725326538086e+00
2.667009130000000141e+02,-2.018210411071777344e+00
2.667059079999999653e+02,2.625781774520874023e+00
2.667109019999999759e+02,1.956512451171875000e+00
2.667158969999999840e+02,-1.496160149574279785e+00
2.667208909999999946e+02,-7.008184790611267090e-01
2.667258860000000027e+02,-1.777751564979553223e+00
2.667308800000000133e+02,6.259508132934570312e-01
2.667358859999999936e+02,1.865484237670898438e+00
2.667408689999999751e+02,-1.940799355506896973e+00
2.667458639999999832e+02,-3.668463706970214844e+00
2.667508579999999938e+02,2.440506458282470703e+00
2.667558520000000044e+02,1.739222645759582520e+00
2.667608470000000125e+02,-3.164354085922241211e+00
2.667658409999999662e+02,-1.016123533248901367e+00
2.667708379999999693e+02,2.270081043243408203e+00
2.667758309999999824e+02,-1.537975817918777466e-01
2.667808249999999930e+02,-1.898326992988586426e+00
2.667858200000000011e+02,4.853187501430511475e-01
2.667908140000000117e+02,1.503105461597442627e-01
2.667958089999999629e+02,-3.042636439204216003e-02
2.668008029999999735e+02,2.981219068169593811e-02
2.668057989999999791e+02,-2.163826942443847656e+00
2.668107919999999922e+02,3.849216103553771973e-01
2.668157870000000003e+02,2.974081277847290039e+00
2.668208199999999692e+02,-1.343299984931945801e+00
2.668257759999999621e+02,-3.766513347625732422e+00
2.668307699999999727e+02,2.034048318862915039e+00
2.668357639999999833e+02,1.659412622451782227e+00
2.668407589999999914e+02,-2.434936046600341797e+00
2.668457539999999995e+02,-9.365574717521667480e-01
2.668507480000000101e+02,2.872101545333862305e+00
2.668557419999999638e+02,-1.195303320884704590e+00
2.668607409999999618e+02,-2.626968145370483398e+00
2.668657359999999699e+02,1.117955446243286133e+00
2.668707299999999805e+02,1.248251438140869141e+00
2.668757219999999961e+02,-1.268368959426879883e+00
2.668807160000000067e+02,-1.208888888359069824e+00
2.668857089999999630e+02,-9.949856400489807129e-01
2.668907049999999685e+02,5.855426192283630371e-02
2.668956979999999817e+02,2.311559915542602539e+00
2.669006929999999898e+02,-2.033246517181396484e+00
2.669056929999999852e+02,-4.025172233581542969e+00
2.669106879999999933e+02,1.741415977478027344e+00
2.669156769999999597e+02,2.814990043640136719e+00
2.669206709999999703e+02,-2.473742008209228516e+00
2.669256659999999783e+02,-2.970458030700683594e+00
2.669306599999999889e+02,2.578148126602172852e+00
2.669356569999999920e+02,-1.659816503524780273e-01
2.669406510000000026e+02,-2.211345434188842773e+00
2.669456429999999614e+02,-4.070293307304382324e-01
2.669506409999999619e+02,1.178588390350341797e+00
2.669556329999999775e+02,5.422909855842590332e-01
2.669606279999999856e+02,-6.249873042106628418e-01
2.669656209999999987e+02,-2.861860036849975586e+00
2.669706160000000068e+02,3.105905652046203613e-01
2.669756239999999821e+02,1.917702913284301758e+00
2.669806049999999686e+02,-1.502654194831848145e+00
2.669856019999999717e+02,-3.393440246582031250e+00
2.669905949999999848e+02,1.099297046661376953e+00
2.669956139999999891e+02,1.906045556068420410e+00
2.670005830000000060e+02,-2.404792070388793945e+00
2.670055780000000141e+02,-7.969700098037719727e-01
2.670105719999999678e+02,2.646771192550659180e+00
2.670155669999999759e+02,-1.771441400051116943e-01
2.670205609999999865e+02,-2.909734964370727539e+00
2.670255559999999946e+02,-2.010497748851776123e-01
2.670305500000000052e+02,7.451867461204528809e-01
2.670355450000000133e+02,-9.053987264633178711e-02
2.670405389999999670e+02,-7.171412110328674316e-01
2.670455339999999751e+02,-2.782369613647460938e+00
2.670505279999999857e+02,-1.492635607719421387e+00
2.670555219999999963e+02,2.536578893661499023e+00
2.670605180000000018e+02,2.406808733940124512e-01
2.670655110000000150e+02,-3.406264305114746094e+00
2.670705069999999637e+02,4.158848226070404053e-01
2.670754999999999768e+02,2.057660818099975586e+00
2.670804989999999748e+02,-2.374977588653564453e+00
2.670854889999999955e+02,-2.440313100814819336e+00
2.670904840000000036e+02,3.149854421615600586e+00
2.670954780000000142e+02,9.379351735115051270e-01
2.671004729999999654e+02,-3.056010246276855469e+00
2.671054679999999735e+02,-1.350247144699096680e+00
2.671104619999999841e+02,1.090417504310607910e+00
2.671154569999999921e+02,5.141633152961730957e-01
2.671204520000000002e+02,1.463745534420013428e-01
2.671254460000000108e+02,-1.657347559928894043e+00
2.671304399999999646e+02,-1.255591630935668945e+00
2.671354349999999727e+02,1.022178173065185547e+00
2.671404289999999833e+02,-1.423512250185012817e-01
2.671454239999999913e+02,-1.913740634918212891e+00
2.671504189999999994e+02,-5.349900722503662109e-01
2.671554130000000100e+02,1.433342099189758301e+00
2.671604069999999638e+02,-1.777725934982299805e+00
2.671654009999999744e+02,-1.331844210624694824e+00
2.671704139999999938e+02,1.366014719009399414e+00
2.671753909999999905e+02,5.640669725835323334e-03
2.671803859999999986e+02,-2.266548871994018555e+00
2.671853800000000092e+02,7.170200347900390625e-01
2.671903749999999604e+02,8.810979723930358887e-01
2.671953689999999710e+02,-1.886399865150451660e+00
2.672003639999999791e+02,-6.847009062767028809e-01
2.672053579999999897e+02,5.987094640731811523e-01
2.672103520000000003e+02,-5.115575194358825684e-01
2.672153470000000084e+02,-1.303668498992919922e+00
2.672203409999999622e+02,-7.368487715721130371e-01
2.672253359999999702e+02,-9.533337354660034180e-01
2.672303309999999783e+02,7.862563133239746094e-01
2.672353259999999864e+02,3.533286154270172119e-01
2.672403199999999970e+02,-1.838350296020507812e+00
2.672453140000000076e+02,-1.425039410591125488e+00
2.672503090000000157e+02,1.894384264945983887e+00
2.672553429999999821e+02,1.494807839393615723e+00
2.672602999999999724e+02,-3.518807649612426758e+00
2.672652919999999881e+02,-1.297920823097229004e+00
2.672702859999999987e+02,2.671595096588134766e+00
2.672752810000000068e+02,8.939687609672546387e-01
2.672802760000000148e+02,-2.823136329650878906e+00
2.672852709999999661e+02,-1.883506894111633301e+00
2.672902649999999767e+02,3.316453397274017334e-01
2.672952589999999873e+02,7.617362141609191895e-01
2.673002539999999954e+02,3.473437428474426270e-01
2.673052490000000034e+02,-1.505479216575622559e+00
2.673102430000000140e+02,-1.574771285057067871e+00
2.673152369999999678e+02,-3.581239581108093262e-01
2.673202319999999759e+02,1.863334178924560547e+00
2.673252259999999865e+02,-2.914534509181976318e-01
2.673302209999999945e+02,-1.805749416351318359e+00
2.673352150000000051e+02,-4.565077722072601318e-01
2.673402100000000132e+02,8.567007780075073242e-01
2.673452189999999860e+02,-5.081171989440917969e-01
2.673501999999999725e+02,2.971206009387969971e-01
2.673551929999999857e+02,-8.331550955772399902e-01
2.673601889999999912e+02,-2.446887969970703125e+00
2.673651820000000043e+02,6.536111831665039062e-01
2.673701770000000124e+02,2.348673105239868164e+00
2.673751729999999611e+02,-2.255687952041625977e+00
2.673801659999999742e+02,-3.626163244247436523e+00
2.673851619999999798e+02,1.508117198944091797e+00
2.673901549999999929e+02,3.196987390518188477e+00
2.673951490000000035e+02,-2.345293283462524414e+00
2.674001450000000091e+02,-3.042640924453735352e+00
2.674051379999999654e+02,1.996356844902038574e+00
2.674101329999999734e+02,1.361471772193908691e+00
2.674151279999999815e+02,-1.572135806083679199e+00
2.674201229999999896e+02,-1.128712058067321777e+00
2.674251160000000027e+02,-5.396882891654968262e-01
2.674301110000000108e+02,4.011767506599426270e-01
2.674351080000000138e+02,4.866893291473388672e-01
2.674401110000000017e+02,-2.165308952331542969e+00
2.674450969999999757e+02,-4.324531078338623047e+00
2.674500929999999812e+02,1.275133609771728516e+00
2.674551339999999868e+02,3.195745229721069336e+00
2.674601289999999949e+02,-2.606796979904174805e+00
2.674651179999999613e+02,-3.911687612533569336e+00
2.674701190000000111e+02,1.816204547882080078e+00
2.674751479999999901e+02,2.030299425125122070e+00
2.674801009999999906e+02,-1.405635476112365723e+00
2.674850839999999721e+02,-1.162774085998535156e+00
2.674900779999999827e+02,-9.470754303038120270e-04
2.674950619999999617e+02,-1.426197648048400879e+00
2.675000589999999647e+02,-8.364672660827636719e-01
2.675050479999999880e+02,4.726549088954925537e-01
2.675100429999999960e+02,-9.365780651569366455e-02
2.675150350000000117e+02,-4.378167390823364258e-01
2.675200249999999755e+02,-1.599553108215332031e+00
2.675250249999999710e+02,-1.788328766822814941e+00
2.675300139999999942e+02,7.144169807434082031e-01
2.675350060000000099e+02,1.699636101722717285e+00
2.675399979999999687e+02,-2.692603588104248047e+00
2.675449859999999944e+02,-3.550197601318359375e+00
2.675499800000000050e+02,2.355277538299560547e+00
2.675549709999999664e+02,1.961177110671997070e+00
2.675599659999999744e+02,-3.411021232604980469e+00
2.675650049999999851e+02,-1.493154406547546387e+00
2.675699599999999805e+02,2.832306385040283203e+00
2.675749559999999860e+02,-5.032645463943481445e-01
2.675799480000000017e+02,-3.246102333068847656e+00
2.675849410000000148e+02,-4.002134501934051514e-01
2.675899339999999711e+02,1.142802238464355469e+00
2.675949289999999792e+02,-5.058776736259460449e-01
2.675999229999999898e+02,-1.990561127662658691e+00
2.676049179999999978e+02,-1.625207781791687012e+00
2.676099120000000084e+02,3.007138073444366455e-01
2.676149069999999597e+02,1.616737127304077148e+00
2.676199039999999627e+02,-1.502627372741699219e+00
2.676248959999999784e+02,-4.002480030059814453e+00
2.676298899999999890e+02,1.095619082450866699e+00
2.676348849999999970e+02,3.074134588241577148e+00
2.676398790000000076e+02,-2.113677978515625000e+00
2.676448740000000157e+02,-3.341534137725830078e+00
2.676499039999999923e+02,2.446021556854248047e+00
2.676548589999999876e+02,1.847514867782592773e+00
2.676598569999999881e+02,-3.271430253982543945e+00
2.676648519999999962e+02,-1.412375330924987793e+00
2.676698460000000068e+02,1.726449131965637207e+00
2.676748410000000149e+02,-7.263436913490295410e-01
2.676798359999999661e+02,-2.835134029388427734e+00
2.676848299999999767e+02,-1.780016571283340454e-01
2.676898239999999873e+02,1.650000549852848053e-02
2.676948189999999954e+02,-8.859697580337524414e-01
2.676998140000000035e+02,-7.434228062629699707e-01
2.677048080000000141e+02,-1.272738814353942871e+00
2.677098029999999653e+02,-5.231449604034423828e-01
2.677147969999999759e+02,1.083621025085449219e+00
2.677197909999999865e+02,-1.555669188499450684e+00
2.677247859999999946e+02,-1.714697718620300293e+00
2.677297800000000052e+02,2.317106276750564575e-01
2.677347750000000133e+02,3.905225396156311035e-01
2.677397799999999961e+02,-2.196204423904418945e+00
2.677447639999999751e+02,-1.139461621642112732e-01
2.677497589999999832e+02,1.440045714378356934e+00
2.677547529999999938e+02,-1.526770114898681641e+00
2.677597489999999993e+02,-3.185639142990112305e+00
2.677647420000000125e+02,2.051787137985229492e+00
2.677697379999999612e+02,1.709557414054870605e+00
2.677747349999999642e+02,-2.639604568481445312e+00
2.677797259999999824e+02,-3.085273742675781250e+00
2.677847199999999930e+02,1.331821680068969727e+00
2.677897150000000011e+02,2.053578853607177734e+00
2.677947090000000117e+02,-1.219290494918823242e+00
2.677997049999999604e+02,-3.206830739974975586e+00
2.678046979999999735e+02,3.319931030273437500e-01
2.678096919999999841e+02,1.711669445037841797e+00
2.678146869999999922e+02,-7.903942465782165527e-02
2.678196820000000002e+02,-1.918978810310363770e+00
2.678247109999999793e+02,-1.960988938808441162e-01
2.678296719999999596e+02,-3.662313893437385559e-02
2.678346649999999727e+02,-9.248809218406677246e-01
2.678396589999999833e+02,-1.570738434791564941e+00
2.678446549999999888e+02,7.837703824043273926e-01
2.678496489999999994e+02,4.240420460700988770e-01
2.678546430000000100e+02,-2.726749658584594727e+00
2.678596369999999638e+02,-2.436975717544555664e+00
2.678646339999999668e+02,2.454097509384155273e+00
2.678696269999999799e+02,1.923521041870117188e+00
2.678746209999999905e+02,-2.592187643051147461e+00
2.678796159999999986e+02,-2.833294868469238281e+00
2.678846100000000092e+02,8.890369534492492676e-01
2.678896039999999630e+02,1.581827402114868164e+00
2.678945999999999685e+02,-1.132837891578674316e+00
2.678995939999999791e+02,-1.935106754302978516e+00
2.679045889999999872e+02,2.405669987201690674e-01
2.679095859999999902e+02,2.512710392475128174e-01
2.679145849999999882e+02,-1.913157343864440918e+00
2.679195719999999596e+02,-6.762948632240295410e-01
2.679245659999999702e+02,1.234128236770629883e+00
2.679295599999999808e+02,-1.599604785442352295e-01
2.679345549999999889e+02,-2.921354770660400391e+00
2.679395499999999970e+02,-1.763336509466171265e-01
2.679445440000000076e+02,2.147763490676879883e+00
2.679495390000000157e+02,-1.155707955360412598e+00
2.679545329999999694e+02,-2.918801784515380859e+00
2.679595279999999775e+02,5.020714402198791504e-01
2.679645219999999881e+02,2.109680652618408203e+00
2.679695159999999987e+02,-8.274541497230529785e-01
2.679745110000000068e+02,-4.067271709442138672e+00
2.679795060000000149e+02,-6.119126677513122559e-01
2.679844999999999686e+02,2.399881839752197266e+00
2.679894979999999691e+02,1.766151636838912964e-01
2.679944889999999873e+02,-3.222364664077758789e+00
2.679995030000000042e+02,-8.794843554496765137e-01
2.680044780000000060e+02,1.886096477508544922e+00
2.680094730000000141e+02,2.220935076475143433e-01
2.680144669999999678e+02,-2.761680603027343750e+00
2.680194619999999759e+02,-1.947461515665054321e-01
2.680244559999999865e+02,1.199059844017028809e+00
2.680294509999999946e+02,-6.967930793762207031e-01
2.680344450000000052e+02,-2.666785717010498047e+00
2.680394400000000132e+02,-3.513154387474060059e-01
2.680444339999999670e+02,1.438797473907470703e+00
2.680494279999999776e+02,-1.649485081434249878e-01
2.680544229999999857e+02,-2.762118577957153320e+00
2.680594179999999938e+02,-5.481470823287963867e-01
2.680644120000000044e+02,2.708306550979614258e+00
2.680694060000000150e+02,6.989409327507019043e-01
2.680744019999999637e+02,-3.335915327072143555e+00
2.680793959999999743e+02,-7.362727522850036621e-01
2.680844429999999647e+02,2.010226488113403320e+00
2.680893839999999955e+02,-2.280239313840866089e-01
2.680943809999999985e+02,-2.619677066802978516e+00
2.680993750000000091e+02,-1.411948323249816895e+00
2.681043679999999654e+02,4.598365128040313721e-01
2.681093629999999735e+02,1.113341450691223145e+00
2.681143569999999841e+02,-1.206989645957946777e+00
2.681193529999999896e+02,-2.213629961013793945e+00
2.681243470000000002e+02,1.212375536561012268e-01
2.681293410000000108e+02,2.776158154010772705e-01
2.681343349999999646e+02,-1.164393305778503418e+00
2.681393299999999726e+02,-9.410900473594665527e-01
2.681443239999999832e+02,-4.805918037891387939e-01
2.681493189999999913e+02,-4.092585444450378418e-01
2.681543130000000019e+02,-7.770758867263793945e-01
2.681593080000000100e+02,2.427563965320587158e-01
2.681643019999999638e+02,5.670030713081359863e-01
2.681692959999999744e+02,-1.114873170852661133e+00
2.681743030000000090e+02,-8.844428062438964844e-01
2.681792859999999905e+02,4.576252102851867676e-01
2.681842800000000011e+02,-7.455906867980957031e-01
2.681892750000000092e+02,-1.953307867050170898e+00
2.681942689999999629e+02,-9.714799523353576660e-01
2.681992639999999710e+02,2.934470176696777344e-01
2.682042609999999740e+02,-3.672320246696472168e-01
2.682092529999999897e+02,-8.654945492744445801e-01
2.682142470000000003e+02,-7.004407644271850586e-01
